Proficiency level,Preferred subjects,Preferred study times,Goals,quiz scores,Completion rates,Time spent on different types of content,Curriculum structure,Available content,External factors,Learning style
beginner,IT Project Management,Night,Long-term,61,4,41,Knowledge,text,Upcoming Exams,Visual
beginner,CyberSecurity,Night,Long-term,62,4,39,Knowledge,text,Upcoming Exams,Visual
beginner,Data Science and Analytics,Night,Long-term,63,4,14,Knowledge,text,Upcoming Exams,Visual
beginner,Data Science and Analytics,Night,Long-term,64,4,52,Knowledge,text,Upcoming Exams,Visual
beginner,Database Management,Night,Long-term,65,4,51,Knowledge,text,Upcoming Exams,Visual
beginner,IT Project Management,Night,Long-term,66,4,21,Knowledge,text,Upcoming Exams,Visual
beginner,Artificial Intelligence and Machine Learning,Night,Long-term,67,4,5,Knowledge,text,Upcoming Exams,Visual
beginner,CyberSecurity,Night,Long-term,68,4,18,Knowledge,text,Upcoming Exams,Visual
beginner,Software Engineering and Development,Night,Long-term,69,4,23,Knowledge,text,Upcoming Exams,Visual
beginner,Cloud Computing,Night,Long-term,70,4,44,Knowledge,text,Upcoming Exams,Visual
beginner,Software Engineering and Development,Night,Long-term,61,4,9,Knowledge,text,Upcoming Exams,Visual
beginner,Artificial Intelligence and Machine Learning,Night,Long-term,61,4,17,Knowledge,text,Upcoming Exams,Visual
beginner,Artificial Intelligence and Machine Learning,Night,Long-term,61,4,30,Knowledge,text,Upcoming Exams,Visual
beginner,Devops and Systems Integration,Night,Long-term,61,4,3,Knowledge,text,Upcoming Exams,Visual
beginner,Artificial Intelligence and Machine Learning,Night,Long-term,61,4,45,Knowledge,text,Upcoming Exams,Visual
beginner,Software Engineering and Development,Morning,Long-term,61,4,46,Knowledge,text,Upcoming Exams,Visual
beginner,IT Project Management,Morning,Long-term,61,4,29,Knowledge,text,Upcoming Exams,Visual
beginner,Database Management,Morning,Long-term,61,4,20,Knowledge,text,Upcoming Exams,Visual
beginner,Web Development,Morning,Long-term,61,4,23,Knowledge,text,Upcoming Exams,Visual
beginner,Cloud Computing,Morning,Long-term,61,4,57,Knowledge,text,Upcoming Exams,Visual
beginner,Software Engineering and Development,Morning,Long-term,61,4,7,Knowledge,text,Upcoming Exams,Visual
beginner,IT Project Management,Morning,Long-term,61,4,23,Knowledge,text,Upcoming Exams,Visual
beginner,Data Science and Analytics,Morning,Long-term,61,4,43,Knowledge,text,Upcoming Exams,Visual
beginner,Software Engineering and Development,Morning,Long-term,61,4,21,Knowledge,text,Upcoming Exams,Visual
beginner,Data Science and Analytics,Morning,Long-term,62,4,30,Knowledge,text,Upcoming Exams,Visual
beginner,Database Management,Morning,Long-term,62,4,43,Knowledge,text,Upcoming Exams,Visual
beginner,Devops and Systems Integration,Morning,Long-term,62,4,60,Knowledge,text,Upcoming Exams,Visual
beginner,CyberSecurity,Morning,Long-term,62,4,51,Knowledge,video,Upcoming Exams,Visual
beginner,IT Project Management,Morning,Long-term,62,4,9,Knowledge,video,Upcoming Exams,Visual
beginner,Database Management,Morning,Long-term,62,4,56,Knowledge,video,Upcoming Exams,Visual
beginner,Software Engineering and Development,Morning,Long-term,62,4,2,Knowledge,video,Upcoming Exams,Visual
beginner,IT Project Management,Morning,Long-term,62,4,22,Knowledge,video,Upcoming Exams,Visual
beginner,Data Science and Analytics,Morning,Long-term,62,4,42,Knowledge,video,Upcoming Exams,Visual
beginner,Artificial Intelligence and Machine Learning,Morning,Long-term,62,4,10,Knowledge,video,Upcoming Exams,Visual
beginner,Devops and Systems Integration,Morning,Long-term,62,4,34,Knowledge,video,Upcoming Exams,Visual
beginner,Web Development,Morning,Long-term,62,4,1,Knowledge,video,Upcoming Exams,Visual
beginner,Devops and Systems Integration,Morning,Long-term,62,4,3,Knowledge,video,Upcoming Exams,Visual
beginner,Database Management,Morning,Long-term,62,4,51,Knowledge,video,Upcoming Exams,Visual
beginner,Devops and Systems Integration,Morning,Long-term,62,3,29,Knowledge,video,Upcoming Exams,Visual
beginner,Cloud Computing,Morning,Long-term,62,3,13,Knowledge,video,Upcoming Exams,Visual
beginner,Software Engineering and Development,Morning,Long-term,62,3,23,Knowledge,video,Upcoming Exams,Visual
beginner,IT Project Management,Morning,Long-term,62,3,54,Knowledge,video,Upcoming Exams,Visual
beginner,Network and System Administration,Morning,Long-term,62,3,37,Knowledge,video,Upcoming Exams,Visual
beginner,Devops and Systems Integration,Morning,Long-term,62,3,59,Knowledge,video,Upcoming Exams,Visual
beginner,CyberSecurity,Morning,Long-term,62,3,35,Knowledge,video,Upcoming Exams,Visual
beginner,Software Engineering and Development,Morning,Long-term,62,3,39,Knowledge,video,Upcoming Exams,Visual
beginner,Network and System Administration,Morning,Long-term,62,3,6,Knowledge,video,Upcoming Exams,Visual
beginner,Devops and Systems Integration,Morning,Long-term,18,3,19,Knowledge,video,Upcoming Exams,Visual
beginner,Software Engineering and Development,Morning,Long-term,18,3,38,Knowledge,video,Upcoming Exams,Visual
beginner,Data Science and Analytics,Morning,Long-term,18,3,29,Knowledge,video,Upcoming Exams,Visual
beginner,Web Development,Morning,Long-term,18,3,12,Knowledge,video,Upcoming Exams,Visual
beginner,Software Engineering and Development,Morning,Long-term,18,3,20,Knowledge,video,Upcoming Exams,Visual
beginner,CyberSecurity,Morning,Long-term,18,3,51,Knowledge,video,Upcoming Exams,Visual
beginner,Database Management,Morning,Long-term,18,3,13,Knowledge,video,Upcoming Exams,Visual
beginner,Web Development,Morning,Long-term,18,3,3,Knowledge,video,Upcoming Exams,Visual
beginner,Devops and Systems Integration,Morning,Long-term,18,3,13,Knowledge,video,Upcoming Exams,Visual
beginner,Database Management,Morning,Long-term,18,3,22,Knowledge,video,Upcoming Exams,Visual
beginner,Artificial Intelligence and Machine Learning,Morning,Long-term,18,3,28,Knowledge,video,Upcoming Exams,Visual
beginner,Database Management,Morning,Long-term,18,3,40,Knowledge,video,Upcoming Exams,Visual
beginner,Web Development,Morning,Long-term,18,3,41,Knowledge,video,Upcoming Exams,Visual
beginner,CyberSecurity,Morning,Long-term,18,3,9,Knowledge,video,Upcoming Exams,Visual
beginner,Web Development,Morning,Long-term,18,3,53,Knowledge,video,Upcoming Exams,Visual
beginner,Artificial Intelligence and Machine Learning,Morning,Long-term,18,3,10,Knowledge,video,Upcoming Exams,Visual
beginner,Devops and Systems Integration,Morning,Long-term,18,3,7,Knowledge,video,Upcoming Exams,Visual
beginner,Software Engineering and Development,Morning,Long-term,18,3,21,Knowledge,video,Upcoming Exams,Visual
beginner,Web Development,Morning,Long-term,18,3,50,Knowledge,video,Upcoming Exams,Visual
intermediate,Network and System Administration,Morning,Short-term,67,7,9,Knowledge,video,Upcoming Exams,Visual
intermediate,CyberSecurity,Morning,Short-term,68,7,8,Knowledge,video,Upcoming Exams,Visual
intermediate,IT Project Management,Morning,Short-term,69,7,18,Knowledge,video,Upcoming Exams,Visual
intermediate,Database Management,Morning,Short-term,70,7,18,Knowledge,video,Upcoming Exams,Visual
intermediate,Cloud Computing,Morning,Short-term,71,7,48,Knowledge,video,Upcoming Exams,Visual
intermediate,Network and System Administration,Morning,Short-term,72,7,14,Knowledge,video,Upcoming Exams,Visual
intermediate,Network and System Administration,Morning,Short-term,73,7,44,Knowledge,video,Upcoming Exams,Visual
intermediate,CyberSecurity,Morning,Short-term,74,7,20,Knowledge,video,Upcoming Exams,Visual
intermediate,Artificial Intelligence and Machine Learning,Morning,Short-term,75,7,25,Knowledge,video,Upcoming Exams,Visual
intermediate,Software Engineering and Development,Morning,Short-term,76,7,5,Knowledge,video,Upcoming Exams,Visual
intermediate,Database Management,Morning,Short-term,77,7,58,Knowledge,video,Upcoming Exams,Visual
intermediate,Network and System Administration,Morning,Short-term,78,7,25,Knowledge,video,Upcoming Exams,Visual
intermediate,Network and System Administration,Morning,Short-term,79,7,38,Knowledge,video,Upcoming Exams,Visual
intermediate,Artificial Intelligence and Machine Learning,Morning,Short-term,80,7,56,Knowledge,video,Upcoming Exams,Visual
intermediate,Software Engineering and Development,Morning,Short-term,81,7,51,Knowledge,video,Upcoming Exams,Visual
intermediate,Cloud Computing,Morning,Short-term,82,7,11,Knowledge,video,Upcoming Exams,Visual
intermediate,Network and System Administration,Morning,Short-term,83,7,58,Knowledge,video,Upcoming Exams,Visual
intermediate,Software Engineering and Development,Morning,Short-term,84,7,55,Knowledge,video,Upcoming Exams,Visual
intermediate,Web Development,Morning,Short-term,85,7,19,Knowledge,video,Upcoming Exams,Visual
intermediate,Cloud Computing,Morning,Short-term,86,7,50,Knowledge,video,Upcoming Exams,Visual
intermediate,Data Science and Analytics,Morning,Short-term,87,7,40,Knowledge,video,Upcoming Exams,Visual
intermediate,Web Development,Morning,Short-term,88,7,13,Knowledge,video,Upcoming Exams,Visual
intermediate,Artificial Intelligence and Machine Learning,Morning,Short-term,89,7,36,Knowledge,video,Upcoming Exams,Visual
intermediate,Software Engineering and Development,Morning,Short-term,90,7,20,Knowledge,video,Upcoming Exams,Visual
intermediate,Data Science and Analytics,Morning,Short-term,91,7,42,Knowledge,video,Upcoming Exams,Visual
intermediate,Devops and Systems Integration,Morning,Short-term,92,7,9,Knowledge,video,Upcoming Exams,Visual
intermediate,IT Project Management,Morning,Short-term,93,7,56,Knowledge,video,Upcoming Exams,Visual
intermediate,Devops and Systems Integration,Morning,Short-term,94,7,19,Knowledge,video,Upcoming Exams,Visual
intermediate,IT Project Management,Morning,Short-term,95,7,40,Knowledge,video,Upcoming Exams,Visual
intermediate,Web Development,Morning,Short-term,96,7,17,Knowledge,video,Upcoming Exams,Visual
intermediate,Database Management,Morning,Short-term,97,7,35,Knowledge,video,Upcoming Exams,Visual
intermediate,Artificial Intelligence and Machine Learning,Morning,Short-term,98,7,23,Knowledge,video,Upcoming Exams,Visual
intermediate,Devops and Systems Integration,Morning,Short-term,75,7,33,Knowledge,video,Upcoming Exams,Visual
intermediate,CyberSecurity,Morning,Short-term,75,7,48,Knowledge,video,Upcoming Exams,Visual
intermediate,Data Science and Analytics,Morning,Short-term,75,7,42,Knowledge,video,Upcoming Exams,Visual
intermediate,Database Management,Morning,Short-term,75,7,21,Knowledge,video,Upcoming Exams,Visual
intermediate,CyberSecurity,Morning,Short-term,75,7,32,Knowledge,video,Upcoming Exams,Visual
intermediate,Web Development,Morning,Short-term,75,7,10,Knowledge,video,Upcoming Exams,Visual
intermediate,Devops and Systems Integration,Morning,Short-term,75,7,57,Knowledge,video,Upcoming Exams,Visual
intermediate,Web Development,Morning,Short-term,75,7,3,Knowledge,video,Upcoming Exams,Visual
intermediate,Cloud Computing,Morning,Short-term,75,7,38,Knowledge,video,Upcoming Exams,Visual
intermediate,Cloud Computing,Morning,Short-term,75,7,3,Knowledge,video,Upcoming Exams,Visual
intermediate,IT Project Management,Morning,Short-term,75,7,22,Knowledge,video,Upcoming Exams,Visual
intermediate,CyberSecurity,Morning,Short-term,75,7,48,Knowledge,video,Upcoming Exams,Visual
intermediate,Cloud Computing,Morning,Short-term,75,7,42,Knowledge,video,Upcoming Exams,Visual
intermediate,Cloud Computing,Morning,Short-term,75,7,28,Knowledge,video,Upcoming Exams,Visual
intermediate,Cloud Computing,Morning,Short-term,75,7,23,Knowledge,video,Upcoming Exams,Visual
intermediate,Data Science and Analytics,Morning,Short-term,75,7,22,Knowledge,video,Upcoming Exams,Visual
intermediate,Database Management,Morning,Short-term,75,7,8,Knowledge,video,Upcoming Exams,Visual
intermediate,Devops and Systems Integration,Morning,Short-term,75,7,51,Knowledge,video,Upcoming Exams,Visual
intermediate,Software Engineering and Development,Morning,Short-term,75,7,39,Knowledge,video,Upcoming Exams,Visual
intermediate,CyberSecurity,Morning,Short-term,75,7,9,Knowledge,video,Upcoming Exams,Visual
intermediate,Software Engineering and Development,Morning,Short-term,75,7,5,Knowledge,video,Upcoming Exams,Visual
intermediate,Network and System Administration,Morning,Short-term,75,7,7,Knowledge,video,Upcoming Exams,Visual
intermediate,Software Engineering and Development,Morning,Short-term,75,7,45,Knowledge,video,Upcoming Exams,Visual
intermediate,IT Project Management,Morning,Short-term,75,7,31,Knowledge,video,Upcoming Exams,Visual
intermediate,Data Science and Analytics,Morning,Short-term,75,7,49,Knowledge,video,Upcoming Exams,Visual
intermediate,Software Engineering and Development,Morning,Short-term,75,7,29,Knowledge,video,Upcoming Exams,Visual
intermediate,Artificial Intelligence and Machine Learning,Morning,Short-term,75,7,29,Knowledge,video,Upcoming Exams,Visual
intermediate,Web Development,Morning,Short-term,75,7,8,Knowledge,video,Time Constraints,Visual
intermediate,Database Management,Morning,Short-term,75,7,39,Knowledge,video,Time Constraints,Visual
intermediate,CyberSecurity,Morning,Short-term,75,7,10,Knowledge,video,Time Constraints,Visual
intermediate,Software Engineering and Development,Morning,Short-term,75,7,35,Knowledge,video,Time Constraints,Visual
intermediate,Web Development,Morning,Short-term,75,7,32,Knowledge,video,Time Constraints,Visual
intermediate,Software Engineering and Development,Morning,Short-term,75,7,51,Knowledge,video,Time Constraints,Visual
intermediate,Devops and Systems Integration,Morning,Short-term,75,7,41,Knowledge,video,Time Constraints,Visual
intermediate,Web Development,Morning,Short-term,75,7,25,Knowledge,video,Time Constraints,Visual
intermediate,Database Management,Morning,Short-term,75,7,21,Knowledge,video,Time Constraints,Visual
intermediate,IT Project Management,Morning,Short-term,75,7,22,Knowledge,video,Time Constraints,Visual
intermediate,Web Development,Morning,Short-term,75,7,30,Knowledge,video,Time Constraints,Visual
intermediate,Web Development,Morning,Short-term,75,7,8,Knowledge,video,Time Constraints,Visual
intermediate,Web Development,Morning,Short-term,75,7,29,Knowledge,video,Time Constraints,Visual
intermediate,IT Project Management,Morning,Short-term,75,7,28,Knowledge,video,Time Constraints,Visual
intermediate,Artificial Intelligence and Machine Learning,Morning,Short-term,75,7,38,Knowledge,video,Time Constraints,Visual
intermediate,Web Development,Morning,Short-term,75,7,26,Knowledge,video,Time Constraints,Visual
intermediate,Cloud Computing,Morning,Short-term,75,7,18,Knowledge,video,Time Constraints,Visual
intermediate,Network and System Administration,Morning,Short-term,75,7,3,Knowledge,video,Time Constraints,Visual
intermediate,Data Science and Analytics,Morning,Short-term,75,7,42,Knowledge,video,Time Constraints,Visual
intermediate,Web Development,Morning,Short-term,75,7,44,Knowledge,video,Time Constraints,Visual
intermediate,Network and System Administration,Morning,Short-term,86,7,58,Knowledge,video,Time Constraints,Visual
intermediate,IT Project Management,Morning,Short-term,86,7,29,Knowledge,video,Time Constraints,Visual
intermediate,Cloud Computing,Morning,Short-term,86,7,55,Knowledge,video,Time Constraints,Visual
intermediate,Devops and Systems Integration,Morning,Short-term,86,7,46,Knowledge,video,Time Constraints,Visual
intermediate,Devops and Systems Integration,Morning,Short-term,86,7,7,Knowledge,video,Time Constraints,Visual
intermediate,Network and System Administration,Morning,Short-term,86,7,39,Knowledge,video,Time Constraints,Visual
intermediate,Software Engineering and Development,Morning,Short-term,86,7,29,Knowledge,video,Time Constraints,Visual
intermediate,Database Management,Morning,Short-term,86,7,45,Knowledge,video,Time Constraints,Visual
intermediate,CyberSecurity,Morning,Short-term,86,7,42,Knowledge,video,Time Constraints,Visual
intermediate,Database Management,Morning,Short-term,86,7,54,Knowledge,video,Time Constraints,Visual
intermediate,Database Management,Morning,Short-term,86,7,16,Knowledge,video,Time Constraints,Visual
intermediate,Data Science and Analytics,Morning,Short-term,86,7,15,Knowledge,video,Time Constraints,Visual
intermediate,Devops and Systems Integration,Morning,Short-term,86,7,40,Knowledge,video,Time Constraints,Visual
intermediate,CyberSecurity,Morning,Short-term,86,7,42,Knowledge,video,Time Constraints,Visual
intermediate,Network and System Administration,Morning,Short-term,86,7,35,Knowledge,video,Time Constraints,Visual
intermediate,Software Engineering and Development,Morning,Short-term,86,7,24,Knowledge,video,Time Constraints,Visual
intermediate,Cloud Computing,Morning,Short-term,86,7,56,Knowledge,video,Time Constraints,Visual
intermediate,CyberSecurity,Morning,Short-term,86,7,52,Knowledge,video,Time Constraints,Visual
intermediate,Network and System Administration,Morning,Short-term,86,7,51,Knowledge,video,Time Constraints,Visual
intermediate,Data Science and Analytics,Morning,Short-term,89,7,35,Knowledge,video,Time Constraints,Visual
intermediate,CyberSecurity,Morning,Short-term,89,7,2,Knowledge,video,Time Constraints,Visual
intermediate,IT Project Management,Morning,Short-term,89,7,6,Knowledge,video,Time Constraints,Visual
intermediate,Network and System Administration,Morning,Short-term,89,7,47,Knowledge,video,Time Constraints,Visual
intermediate,Database Management,Morning,Short-term,89,7,10,Knowledge,video,Time Constraints,Visual
