Proficiency level,Preferred subjects,Preferred study times,Goals,Quiz scores,Completion rates,Time spent on different types of content,Curriculum structure,Available content,External factors,Learning style
Medium,Software,Morning,Short-term,78,6,10,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Software,Morning,Short-term,78,6,10,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Software,Morning,Short-term,78,6,10,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Software,Morning,Short-term,78,6,10,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Software,Morning,Short-term,78,6,10,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Software,Morning,Short-term,78,6,10,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Software,Morning,Short-term,78,6,10,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Software,Morning,Short-term,78,6,10,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Software,Morning,Short-term,78,6,10,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Software,Morning,Short-term,78,6,10,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Software,Morning,Short-term,78,6,10,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Software,Morning,Short-term,78,6,10,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Software,Morning,Short-term,78,6,10,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Software,Morning,Short-term,78,6,10,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Software,Morning,Short-term,78,6,10,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Software,Morning,Short-term,78,6,10,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Software,Morning,Short-term,78,6,10,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Software,Morning,Short-term,74,6,10,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Software,Morning,Short-term,74,6,10,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Software,Morning,Short-term,74,6,10,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Software,Morning,Short-term,74,6,10,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Software,Morning,Short-term,74,6,10,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Software,Morning,Short-term,74,6,10,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Software,Morning,Short-term,74,6,10,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Software,Morning,Short-term,74,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Software,Morning,Short-term,74,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Software,Morning,Short-term,74,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Software,Morning,Short-term,74,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Software,Morning,Short-term,74,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,74,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,74,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,74,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,74,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,74,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,74,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,74,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,74,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,74,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,74,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,74,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,74,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,74,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,74,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,74,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,74,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,74,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,74,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,74,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,74,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,74,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,8,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Time Constraints,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,6,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
Medium,Database,Morning,Short-term,68,4,6,Knowledge,Interactive Exercises,Upcoming Exams,Visual
